asv_id	Taxon	Confidence
aee0dacb66bb3b44e8986f3859fd19d6	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_Streptosporangiales;f_Nocardiopsaceae;g_Nocardiopsis;s_exhalans	0.927730106337182
8735f92a7f18db944bc862777fbd3222	k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Acidovorax;s_facilis	0.900525215176614
e7e101ba1cb791ae807fd6ce3c4f896e	k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_	0.993260100612674
20d2c8f95c211abb7fe409715392b70d	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_;f_;g_;s_	0.736959797464537
85c44c83eddc5d3028261a1000b7d0e1	k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillales;g_Gemella;s_	0.999991437474523
cfb06fef3ab7cd29df940888d176ead6	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.764035240747434
ec3df880af706456ac92949b7d60c206	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.771858030382892
7ac476727514afab5e419b27e497c989	k_Bacteria;p_Cyanobacteria;c_Cyanobacteria;o_;f_;g_;s_	0.999755737955712
5c1dd48ef0a674513626f5c85ea126ee	k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_timonensis	0.999999999994571
0fc1b4b38c76ff1d5614d73496426a3e	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_pyruviciproducens	0.860094795255652
8ae569718dedb49aa1debfe07f256ec4	k_Bacteria;p_Proteobacteria;c_;o_;f_;g_;s_	0.705688429342783
dc6120ebfdfb752ba4e9e2ade66fb996	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_	0.999999692354552
4552af3e905206840cf8b67bcaf2693f	k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_;g_;s_	0.999929322320283
3db59d804842a04c197a9f62a4d66b4d	k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_;s_	0.999822548188176
db1d8e2a3ec12bdf03df47b1aab59bcd	k_Bacteria;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_	0.999999932744731
